id,ACTION
542,0.9234884937769492
543,0.9581909769842388
544,0.9690686529462919
545,0.9657887579817775
546,0.9598197100591015
547,0.9034026575786943
548,0.8607190195587093
549,0.921667823430988
550,0.9666639280958675
551,0.9914729052082271
552,0.9615127632821894
553,0.9897402408929443
554,0.8981784264782284
555,0.993950449203483
556,0.9455738275814295
557,0.9929371505006794
558,0.8959176827963671
559,0.9607762333381495
560,0.9471618578791025
561,0.991628089096606
562,0.9780465469577684
563,0.9907334996159883
564,0.9422510113362867
565,0.9957965362633315
566,0.6622564927869369
567,0.972217885671696
568,0.8194266350796351
569,0.9757209028114235
570,0.9665070391147116
571,0.8643147077198429
572,0.9910532946887163
573,0.8569429379543327
574,0.7282553223472951
575,0.9983544572135905
576,0.9975094214967536
577,0.9969767916835985
578,0.9803750468195562
579,0.8738958631423812
580,0.971682321464348
581,0.9829800968436068
582,0.9776954319895633
583,0.9871426528025085
584,0.9871265301151214
585,0.9636180445998415
586,0.9913017074811608
587,0.9914322616364221
588,0.9732087787226927
589,0.9957894225571914
590,0.8741620661221469
591,0.965591705736148
592,0.9959340710962108
593,0.7821402832557954
594,0.6735627568888968
595,0.998035293823842
596,0.9975149717568432
597,0.9934464937007856
598,0.8511420576238373
599,0.9362333952125331
600,0.96528503494202
601,0.9602941713147064
602,0.9502722696651937
603,0.9991326402893284
604,0.9884050518483619
605,0.9644569195129853
606,0.9973829977195967
607,0.9882454386236044
608,0.9913606946378938
609,0.977208023859042
610,0.9278972052358111
611,0.9879995142069331
612,0.9800077956706841
613,0.9735856373568227
614,0.7787176497613243
615,0.9969598210246994
616,0.48986984789619836
617,0.9115364275174729
618,0.9785826110669891
619,0.9699330555398108
620,0.997877642533987
621,0.9990988222424512
622,0.957236588843217
623,0.9675108185159725
624,0.9261757434214353
625,0.9644569195129853
626,0.973312370460087
627,0.9790248369967375
628,0.9096207069075075
629,0.9507897046790105
630,0.9925320208776797
631,0.997036073051584
632,0.9840251763125781
633,0.9975094214967536
634,0.9879995142069331
635,0.8235144864190919
636,0.9712651084490048
637,0.9921246203149248
638,0.9235927859226432
639,0.9918173397585068
640,0.981499136850965
641,0.9714561446509798
642,0.8932926643059417
643,0.9914617246286154
644,0.9524902230201432
645,0.9901639904711221
646,0.8004008315110118
647,0.9870563446368656
648,0.8732569638502108
649,0.9937511455905562
650,0.7233500108702465
651,0.9932240788089263
652,0.9982363981325845
653,0.961556387355845
654,0.9779081118977061
655,0.8578880888252547
656,0.9911009481664723
657,0.9670154423613353
658,0.9879860532220263
659,0.9828255817854912
660,0.9170681241040998
661,0.983199145913271
662,0.9871777482999577
663,0.9924495976537178
664,0.9975149717568432
665,0.8686084403900952
666,0.6004325601810996
667,0.9036854824669182
668,0.9853315998200519
669,0.9833185850234115
670,0.8405837744170362
671,0.897362297230282
672,0.9769257415930989
673,0.6557020521042504
674,0.9595480934490389
675,0.946604434838539
676,0.9793918695366881
677,0.9479385203604611
678,0.9908425238411488
679,0.992139084419044
680,0.9865362508251891
681,0.8056680998871824
682,0.8643147077198429
683,0.9876059111434634
684,0.9817329018611994
685,0.9682707810646476
686,0.8917222855372359
687,0.9801499309028181
688,0.9892284560348199
689,0.9949906483416163
690,0.9969035772875688
691,0.9938268783284367
692,0.9959203781224307
693,0.9137364979561545
694,0.9873310882649874
695,0.9924845543555926
696,0.9932668648675488
697,0.976742720061112
698,0.984015282340902
699,0.995995218484666
700,0.9462372583635366
701,0.9362936916954091
702,0.9961103271335875
703,0.9696928062368713
704,0.9505769448409951
705,0.9661322664475747
706,0.7632018710062067
707,0.981218351729625
708,0.9779435423837203
709,0.9915308820514193
710,0.9970299761577422
711,0.7022587781937892
712,0.9424966373740545
713,0.9866147339635649
714,0.9980645496119369
715,0.9881641715310661
716,0.8012757655116856
717,0.7922633527006316
718,0.9115364275174729
719,0.9887733072538857
720,0.9968994493241613
721,0.8598407960092045
722,0.9880971086435552
723,0.9665185639968153
724,0.874333949572168
725,0.9630453184354154
726,0.9202955721849814
727,0.9939324797940343
728,0.9914299207026696
729,0.9661322664475747
730,0.9718397809481458
731,0.7675144195686171
732,0.9981959668417255
733,0.9996817667079834
734,0.9999423258125919
735,0.9524453244279097
736,0.7922633527006316
737,0.9559975377062653
738,0.9977004973219425
739,0.984571744688694
740,0.9951703933116792
741,0.9943214938055777
742,0.9972572651371512
743,0.9930064305229696
744,0.9977355513918309
745,0.9969349948823586
746,0.9579063109011751
747,0.9696928062368713
748,0.9949906483416163
749,0.9876615822512163
750,0.9999423258125919
751,0.9790055587002053
752,0.9911486654030578
753,0.9678289573331624
754,0.9904548025228072
755,0.9936516278555795
756,0.8672415562571103
757,0.9977248727216241
758,0.9635981018837355
759,0.9863653765219587
760,0.9625182097574628
761,0.785145556834168
762,0.8841294921316118
763,0.9317119784586189
764,0.9159145587409327
765,0.9731517821475439
766,0.7956172638972449
767,0.9440216882237714
768,0.9966887306501955
769,0.877502313861559
770,0.9869920307749552
771,0.9967761674621152
772,0.9559975377062653
773,0.992893375396773
774,0.99394511260084
775,0.9170681241040998
776,0.6181137261346812
777,0.9670308878997986
778,0.9819017471317659
779,0.9884509799199483
780,0.7704330281480869
781,0.8513110351212336
782,0.98937234987951
783,0.9978405277116217
784,0.9251310317497713
785,0.8778646930148242
786,0.9735856373568227
787,0.9659661499230272
788,0.9502722696651937
789,0.9876615822512163
790,0.9765168641500863
791,0.9746220848806553
792,0.9981239955113894
793,0.929714990675309
794,0.983652170746157
795,0.9919910149101515
796,0.8574578200148586
797,0.9925834036572744
798,0.9978077852936541
799,0.8111247430121561
800,0.9975471984270762
801,0.9661322664475747
802,0.9779081118977061
803,0.9462728382117211
804,0.9834816270514384
805,0.9741475642746834
806,0.9930636924337973
807,0.9437602426269783
808,0.9183602310676231
809,0.9971184902012565
810,0.9879995142069331
811,0.9446555434893814
812,0.7022587781937892
813,0.9988648000380445
814,0.9627999159284347
815,0.6415918821486406
816,0.9995436181728026
817,0.997749246991409
818,0.995954888206957
819,0.9607762333381495
820,0.9263237309917218
821,0.9917612203716546
822,0.9947911285401885
823,0.9934464937007856
824,0.9674159203424361
825,0.9921386786869488
826,0.7077772269081483
827,0.9973347693633182
828,0.9555512870897727
829,0.9869920307749552
830,0.9807056793052665
831,0.7885381754552344
832,0.9996185182606262
833,0.9962945267577217
834,0.9928771887234566
835,0.9992783533848779
836,0.9970005628397522
837,0.9951545049420123
838,0.9931072584216001
839,0.9017429339179774
840,0.9588073045007308
841,0.9561393129911813
842,0.9807056793052665
843,0.9979061734877102
844,0.993087481677301
845,0.9738143861966437
846,0.9952444595085608
847,0.9773781465071265
848,0.9961589249844637
849,0.9525195354238568
850,0.4964408040060414
851,0.9916254706371808
852,0.9936207146366025
853,0.9910088362137712
854,0.6181137261346812
855,0.9012917225339785
856,0.9963965624968816
857,0.9922837600004848
858,0.9811083888928225
859,0.9794732675994477
860,0.9992365106482224
861,0.9893939113082759
862,0.8629711365517836
863,0.9818467823397679
864,0.9054775709809763
865,0.8662603106204739
866,0.9575388640979344
867,0.9934310673958461
868,0.9729928194841687
869,0.9847424397361686
870,0.9837311291828889
871,0.9012917225339785
872,0.953155011809849
873,0.9944560018482432
874,0.9365100508254844
875,0.994527640823352
876,0.9878555998774583
877,0.9149347293969593
878,0.952088480238196
879,0.9801499309028181
880,0.9455738275814295
881,0.9299959956841114
882,0.9975318865106781
883,0.9800341413463531
884,0.9353526965817248
885,0.9502722696651937
886,0.9991425877878332
887,0.8942746859789477
888,0.9907334996159883
889,0.9886436814721176
890,0.9940139699741076
891,0.8950463804196137
892,0.9711438609076165
893,0.906116771451661
894,0.9929296320083123
895,0.9969035772875688
896,0.9977924780059282
897,0.8764013356038686
898,0.8804692744447598
899,0.9462372583635366
900,0.973312370460087
901,0.9071309151749971
902,0.9814959230278439
903,0.9764587067002426
904,0.9865216406349111
905,0.9911342745471223
906,0.9837311291828889
907,0.9975832296977045
908,0.9874255144773751
909,0.9235927859226432
910,0.9848283488694369
911,0.9809582124084708
912,0.9721338174623856
913,0.997553477804666
914,0.9983989351771284
915,0.9842162827533233
916,0.8385584355556246
917,0.9805015476324807
918,0.9011135606444916
919,0.9962138117623683
920,0.9899608989376151
921,0.9967724812354636
922,0.9702551054352504
923,0.9916846923221524
924,0.916541148209836
925,0.6415918821486406
926,0.9961103271335875
927,0.9928647055001559
928,0.9985085377224688
929,0.9907334996159883
930,0.9990151876022663
931,0.994993926972416
932,0.9851752445429013
933,0.9837311291828889
934,0.9672598819480526
935,0.9220059001043137
936,0.914591275180235
937,0.9877827133621057
938,0.9932424925751556
939,0.9521979196990515
940,0.9769674343801253
941,0.9851179710308212
942,0.9932524662888783
943,0.3633202484029835
944,0.9865216406349111
945,0.9121083850847068
946,0.9747425969004133
947,0.9801806706567464
948,0.8929041617216905
949,0.9467392928390316
950,0.9810637003531414
951,0.9987013323480495
952,0.8665548823576922
953,0.9742512433544203
954,0.9700909152523084
955,0.9643550930832572
956,0.6141308707351696
957,0.9893970004316505
958,0.8606495888089687
959,0.8665548823576922
960,0.9088354120494412
961,0.9960130208601768
962,0.9955667365134457
963,0.9449044841673386
964,0.8989304534466224
965,0.9771778170014632
966,0.9507323752674118
967,0.9896776265487391
968,0.9706572068374986
969,0.9763812331120936
970,0.9861212521277702
971,0.9880971086435552
972,0.9994143973081104
973,0.9885444103048494
974,0.9911779296494715
975,0.8485278592954992
976,0.9550628931037553
977,0.9918173397585068
978,0.96653535200721
979,0.9643762634675888
980,0.8643147077198429
981,0.9959191911756344
982,0.9805485926752239
983,0.9965368398848218
984,0.7523606021710918
985,0.9973041160332933
986,0.9455738275814295
987,0.9897130172389709
988,0.9907334996159883
989,0.997478096843199
990,0.9601433312765962
991,0.5829539780944109
992,0.9462728382117211
993,0.9999571866525021
994,0.9949061275274859
995,0.9746220848806553
996,0.9763419996522084
997,0.7528929421451378
998,0.8606495888089687
999,0.9848270470454004
1000,0.9997829605203968
1001,0.9716950182347858
1002,0.983005276618155
1003,0.9764587067002426
1004,0.9598197100591015
1005,0.9488409967575759
1006,0.8540219414034201
1007,0.9936232439256252
1008,0.9925285517630414
1009,0.9923743883439947
1010,0.9816957430887373
1011,0.9966403304755556
1012,0.970187758697064
1013,0.9989792783785285
1014,0.9806635979884079
1015,0.9987049063275756
1016,0.9354239660280491
1017,0.4546655979738786
1018,0.8866413802019532
1019,0.9260105757076307
1020,0.9977004973219425
1021,0.9983728639601549
1022,0.9418124062292633
1023,0.8511420576238373
1024,0.9739455254150932
1025,0.8996571502421393
1026,0.8959176827963671
1027,0.9807056793052665
1028,0.9636180445998415
1029,0.9791393336460099
1030,0.9892505080133926
1031,0.9728110244983678
1032,0.998257678236608
1033,0.9990216113395599
1034,0.9854063029784639
1035,0.9982039666603848
1036,0.9964256204881721
1037,0.7675144195686171
1038,0.9762384242791357
1039,0.9387303215963572
1040,0.9969598210246994
1041,0.9607762333381495
1042,0.9918995522046917
1043,0.5288202295451577
1044,0.2805728638647919
1045,0.7647345862474676
1046,0.9836169972936131
1047,0.9971959744396325
1048,0.9536142067911261
1049,0.6415918821486406
1050,0.9904106926107672
1051,0.9942179035031969
1052,0.9946840850903006
1053,0.9818273791599444
1054,0.8795357284371712
1055,0.9926628071863461
1056,0.9578955475920486
1057,0.9617667825029168
1058,0.9983745221150475
1059,0.9972648627668909
1060,0.9607762333381495
1061,0.9861749303909667
1062,0.9130288305553136
1063,0.9898803090913592
1064,0.8248999443397024
1065,0.9981213042483608
1066,0.9880381634541622
1067,0.9895212517148655
1068,0.8485278592954992
1069,0.9582906908507318
1070,0.9752655716332682
1071,0.8518102315206632
1072,0.9892090823322894
1073,0.9540246095916924
1074,0.9922753823912583
1075,0.9991715640323525
1076,0.9893970004316505
1077,0.976742720061112
1078,0.9692506822858957
1079,0.9593592191303018
1080,0.852401003634871
1081,0.9985239409113001
1082,0.999027908961613
1083,0.9627121446856836
1084,0.9957515842895889
1085,0.6354603167643829
1086,0.9991326402893284
1087,0.9692506822858957
1088,0.9655789852774851
1089,0.9891333578168245
1090,0.9952169230211277
1091,0.8684830058148586
1092,0.9730577147470374
1093,0.9913629618261993
1094,0.9928511769026342
1095,0.9959447225595252
1096,0.9471328716231685
1097,0.9937151412873186
1098,0.9954744784546464
1099,0.9843587446036698
1100,0.98917427016197
1101,0.9712839187410951
1102,0.9104347170169491
1103,0.9988648000380445
1104,0.9607762333381495
1105,0.9985414803998788
1106,0.9891003071141157
1107,0.993248404569263
1108,0.9880381634541622
1109,0.9981660518213297
1110,0.9904889889983954
1111,0.9879995142069331
1112,0.9977924780059282
1113,0.9913960247278638
1114,0.9345126646322528
1115,0.785145556834168
1116,0.9744296301535338
1117,0.9545574232630603
1118,0.9430589384377163
1119,0.9403528875478088
1120,0.9794413843815615
1121,0.9621857500282389
1122,0.8314085236360119
1123,0.7492905553630207
1124,0.9653496194373813
1125,0.9963271688146648
1126,0.921667823430988
1127,0.9952850459967775
1128,0.9820316199036999
1129,0.9945588949957129
1130,0.9955993623686092
1131,0.9661404652269968
1132,0.952088480238196
1133,0.9975795223018351
1134,0.9968473521145537
1135,0.6127172847292364
1136,0.9783138316692813
1137,0.9754625973881728
1138,0.994527640823352
1139,0.9991169778814226
1140,0.545687537007868
1141,0.9661322664475747
1142,0.9871083007421217
1143,0.9941503683856949
1144,0.9694958543776929
1145,0.9960192044512939
1146,0.9991326402893284
1147,0.9885648860222515
1148,0.934906644446578
1149,0.9922623931167036
1150,0.9976517622684488
1151,0.9988638758052318
1152,0.9988449152803802
1153,0.9997543912213408
1154,0.4698413716478726
1155,0.9995436181728026
1156,0.9933341309612256
1157,0.9872439037787626
1158,0.919509315978921
1159,0.9462728382117211
1160,0.9197184288095677
1161,0.9961362095645667
1162,0.9794575790701406
1163,0.9892305655818124
1164,0.9839910352457425
1165,0.997809332567624
1166,0.9913325514154624
1167,0.991622668670767
1168,0.9856491938245734
1169,0.915869831481168
1170,0.973312370460087
1171,0.9962138117623683
1172,0.9943789984522861
1173,0.9813963692645873
1174,0.981218351729625
1175,0.998721415061364
1176,0.9826365642159702
1177,0.9953353275779592
1178,0.9846222984894099
1179,0.9831498829396518
1180,0.7984757937603545
1181,0.5910888129225492
1182,0.9389740733544065
1183,0.9408031099546597
1184,0.9458377594157383
1185,0.9987011205527789
1186,0.9480739420722888
1187,0.9673993540316072
1188,0.5461890249609663
1189,0.9702551054352504
1190,0.9917611916185584
1191,0.9780465469577684
1192,0.9979986780333923
1193,0.9941895597061687
1194,0.9736327909808343
1195,0.9923579158106954
1196,0.9677882372378254
1197,0.9673993540316072
1198,0.981203564986504
1199,0.9828314924297235
1200,0.9914299207026696
1201,0.9859626584865071
1202,0.9796396330456715
1203,0.9968943136883519
1204,0.9825538239214276
1205,0.9769367757771975
1206,0.9676010522097634
1207,0.8694761370287339
1208,0.9948715249141362
1209,0.8288242049613794
1210,0.9540072552002854
1211,0.995064779478444
1212,0.9899399381522753
1213,0.9665531925538802
1214,0.9655789852774851
1215,0.9975587569033554
1216,0.904233404096879
1217,0.9532990486128161
1218,0.9658693239804047
1219,0.9920932960373106
1220,0.9330918248880152
1221,0.9507897046790105
1222,0.9736327909808343
1223,0.9957894225571914
1224,0.9176236116237209
1225,0.9905234896900654
1226,0.9703960913581748
1227,0.9908405745768186
1228,0.9898803090913592
1229,0.983833024324751
1230,0.998721415061364
1231,0.9831498829396518
1232,0.9131636158106176
1233,0.9914122843433653
1234,0.9679837629937684
1235,0.9598197100591015
1236,0.9863097142663464
1237,0.9354239660280491
1238,0.9765429445264716
1239,0.9928363387666757
1240,0.9761374724170133
1241,0.9745448782001748
1242,0.9159145587409327
1243,0.9747040954972186
1244,0.9993775804262504
1245,0.9970126438211173
1246,0.9656581469807215
1247,0.9714654956247198
1248,0.9923619214254868
1249,0.8115666065089248
1250,0.994527640823352
1251,0.9500390169648713
1252,0.9653630186913044
1253,0.9996767113585528
1254,0.9925701000872006
1255,0.993647264362241
1256,0.9978405277116217
1257,0.5726430025705325
1258,0.9917611916185584
