id,ACTION
338,0.9833333333333333
339,1.0
340,0.9933333333333333
341,0.9766666666666667
342,0.9933333333333333
343,0.9866666666666667
344,1.0
345,0.98
346,1.0
347,1.0
348,0.9966666666666667
349,1.0
350,0.6466666666666666
351,0.9866666666666667
352,0.9966666666666667
353,1.0
354,0.4
355,0.9933333333333333
356,1.0
357,0.9866666666666667
358,1.0
359,0.9966666666666667
360,0.33666666666666667
361,0.9966666666666667
362,0.97
363,0.9966666666666667
364,0.9666666666666667
365,1.0
366,1.0
367,1.0
368,1.0
369,0.9733333333333334
370,1.0
371,0.97
372,0.9933333333333333
373,0.8666666666666667
374,0.25333333333333335
375,0.99
376,0.9933333333333333
377,0.6966666666666667
378,1.0
379,1.0
380,0.74
381,0.8066666666666666
382,1.0
383,1.0
384,0.9233333333333333
385,0.9966666666666667
386,1.0
387,0.7133333333333334
388,0.8833333333333333
389,1.0
390,1.0
391,0.81
392,0.9933333333333333
393,0.9966666666666667
394,1.0
395,0.9866666666666667
396,0.9933333333333333
397,1.0
398,1.0
399,0.9966666666666667
400,0.9766666666666667
401,0.99
402,0.9933333333333333
403,0.9933333333333333
404,0.9833333333333333
405,1.0
406,0.9733333333333334
407,0.97
408,1.0
409,0.98
410,1.0
411,1.0
412,0.89
413,0.9666666666666667
414,0.9966666666666667
415,1.0
416,0.98
417,0.9866666666666667
418,0.9966666666666667
419,0.9833333333333333
420,1.0
421,1.0
422,0.9766666666666667
423,0.99
424,0.9366666666666666
425,0.9966666666666667
426,1.0
427,1.0
428,1.0
429,1.0
430,1.0
431,0.9966666666666667
432,0.84
433,0.9966666666666667
434,0.9966666666666667
435,0.8766666666666667
436,1.0
437,1.0
438,0.1
439,0.9966666666666667
440,0.38666666666666666
441,0.9966666666666667
442,1.0
443,1.0
444,1.0
445,0.8933333333333333
446,1.0
447,0.9633333333333334
448,1.0
449,0.9933333333333333
450,1.0
451,0.9166666666666666
452,1.0
453,1.0
454,0.97
455,0.9966666666666667
456,1.0
457,0.9966666666666667
458,1.0
459,1.0
460,0.7466666666666667
461,0.7366666666666667
462,1.0
463,1.0
464,1.0
465,1.0
466,1.0
467,0.2
468,0.99
469,1.0
470,1.0
471,0.9933333333333333
472,1.0
473,1.0
474,0.9933333333333333
475,0.9966666666666667
476,0.9966666666666667
477,0.9933333333333333
478,0.9933333333333333
479,1.0
480,1.0
481,1.0
482,1.0
483,0.9966666666666667
484,0.9933333333333333
485,0.98
486,0.99
487,0.9833333333333333
488,0.9533333333333334
489,1.0
490,1.0
491,0.9933333333333333
492,1.0
493,0.9933333333333333
494,1.0
495,0.97
496,1.0
497,1.0
498,1.0
499,0.9966666666666667
500,0.99
501,1.0
502,0.9666666666666667
503,0.9666666666666667
504,1.0
505,0.9666666666666667
506,1.0
507,1.0
508,0.9933333333333333
509,1.0
510,0.10333333333333333
511,0.9733333333333334
512,0.9933333333333333
513,1.0
514,0.92
515,1.0
516,1.0
517,1.0
518,0.8933333333333333
519,0.9033333333333333
520,0.7566666666666667
521,1.0
522,0.9566666666666667
523,1.0
524,0.10666666666666667
525,0.9166666666666666
526,0.23666666666666666
527,1.0
528,0.99
529,0.9533333333333334
530,1.0
531,0.9966666666666667
532,0.98
533,1.0
534,0.9866666666666667
535,1.0
536,1.0
537,1.0
538,1.0
539,1.0
540,0.9033333333333333
541,0.9933333333333333
542,0.9933333333333333
543,0.81
544,1.0
545,0.99
546,1.0
547,0.5033333333333333
548,0.9866666666666667
549,0.8666666666666667
550,0.9933333333333333
551,0.9933333333333333
552,0.9933333333333333
553,1.0
554,0.94
555,1.0
556,1.0
557,1.0
558,0.9966666666666667
559,0.9866666666666667
560,0.9966666666666667
561,0.9966666666666667
562,1.0
563,1.0
564,0.7133333333333334
565,1.0
566,0.9833333333333333
567,1.0
568,0.98
569,1.0
570,0.98
571,0.5766666666666667
572,1.0
573,0.97
574,0.79
575,0.9966666666666667
576,1.0
577,1.0
578,1.0
579,0.91
580,0.9933333333333333
581,1.0
582,0.9966666666666667
583,1.0
584,0.7666666666666667
585,1.0
586,0.9433333333333334
587,0.9966666666666667
588,0.9966666666666667
589,0.8533333333333334
590,0.9933333333333333
591,0.9766666666666667
592,1.0
593,0.8433333333333334
594,0.9866666666666667
595,1.0
596,0.99
597,0.9933333333333333
598,0.9766666666666667
599,0.9766666666666667
600,0.99
601,0.9966666666666667
602,0.9666666666666667
603,1.0
604,0.9966666666666667
605,0.9966666666666667
606,0.9833333333333333
607,1.0
608,1.0
609,0.94
610,0.98
611,1.0
612,0.9933333333333333
613,0.9966666666666667
614,0.5833333333333334
615,1.0
616,0.6133333333333333
617,0.9966666666666667
618,0.9866666666666667
619,1.0
620,0.99
621,1.0
622,1.0
623,1.0
624,0.8033333333333333
625,0.9666666666666667
626,1.0
627,1.0
628,1.0
629,1.0
630,1.0
631,1.0
632,0.89
633,1.0
634,1.0
635,0.9533333333333334
636,1.0
637,0.9833333333333333
638,0.9933333333333333
639,0.92
640,1.0
641,1.0
642,0.99
643,1.0
644,0.93
645,1.0
646,0.8933333333333333
647,0.9666666666666667
648,0.8833333333333333
649,1.0
650,0.9766666666666667
651,0.9933333333333333
652,1.0
653,0.5466666666666666
654,0.9833333333333333
655,0.8833333333333333
656,1.0
657,0.9933333333333333
658,1.0
659,0.9633333333333334
660,1.0
661,1.0
662,0.9866666666666667
663,0.99
664,0.99
665,0.9733333333333334
666,0.7466666666666667
667,0.9566666666666667
668,0.9966666666666667
669,0.98
670,0.79
671,0.94
672,0.9533333333333334
673,0.64
674,0.9966666666666667
675,0.99
676,1.0
677,0.9766666666666667
678,1.0
679,1.0
680,0.9866666666666667
681,0.65
682,0.83
683,0.9933333333333333
684,1.0
685,0.9166666666666666
686,1.0
687,0.9866666666666667
688,0.9966666666666667
689,1.0
690,1.0
691,1.0
692,0.9966666666666667
693,0.94
694,0.9933333333333333
695,1.0
696,0.6966666666666667
697,1.0
698,1.0
699,0.9966666666666667
700,1.0
701,0.9333333333333333
702,0.9966666666666667
703,0.9933333333333333
704,0.95
705,0.9033333333333333
706,0.97
707,0.8933333333333333
708,0.9966666666666667
709,0.99
710,0.9966666666666667
711,0.44666666666666666
712,0.9633333333333334
713,1.0
714,1.0
715,1.0
716,0.8766666666666667
717,0.9833333333333333
718,0.9966666666666667
719,0.97
720,0.9833333333333333
721,0.99
722,1.0
723,0.9966666666666667
724,1.0
725,1.0
726,0.98
727,1.0
728,1.0
729,0.93
730,0.9633333333333334
731,0.9933333333333333
732,1.0
733,1.0
734,0.9966666666666667
735,0.9933333333333333
736,0.6366666666666667
737,0.9933333333333333
738,0.9966666666666667
739,1.0
740,1.0
741,1.0
742,0.99
743,1.0
744,1.0
745,0.9933333333333333
746,1.0
747,1.0
748,1.0
749,1.0
750,1.0
751,0.9966666666666667
752,1.0
753,0.9966666666666667
754,1.0
755,1.0
756,0.99
757,0.9866666666666667
758,1.0
759,0.9933333333333333
760,0.9966666666666667
761,1.0
762,1.0
763,0.94
764,0.9633333333333334
765,1.0
766,1.0
767,0.9933333333333333
768,0.9966666666666667
769,1.0
770,1.0
771,1.0
772,0.9866666666666667
773,1.0
774,0.9966666666666667
775,1.0
776,0.8
777,0.9833333333333333
778,1.0
779,1.0
780,0.9033333333333333
781,0.82
782,0.9966666666666667
783,0.9933333333333333
784,1.0
785,0.8433333333333334
786,0.9566666666666667
787,1.0
788,0.9966666666666667
789,1.0
790,0.9433333333333334
791,0.98
792,1.0
793,0.82
794,0.97
795,0.9966666666666667
796,0.9833333333333333
797,1.0
798,0.9966666666666667
799,0.9833333333333333
800,1.0
801,0.9966666666666667
802,1.0
803,0.99
804,1.0
805,1.0
806,1.0
807,0.8933333333333333
808,0.99
809,0.9966666666666667
810,0.9966666666666667
811,0.9966666666666667
812,0.34
813,1.0
814,0.9733333333333334
815,0.7166666666666667
816,0.9933333333333333
817,1.0
818,0.9866666666666667
819,0.99
820,0.95
821,0.9966666666666667
822,1.0
823,1.0
824,1.0
825,1.0
826,0.9466666666666667
827,1.0
828,0.9966666666666667
829,1.0
830,1.0
831,0.86
832,1.0
833,1.0
834,1.0
835,1.0
836,0.8766666666666667
837,0.93
838,0.9966666666666667
839,0.9966666666666667
840,0.9966666666666667
841,0.9633333333333334
842,1.0
843,1.0
844,1.0
845,0.99
846,0.9333333333333333
847,1.0
848,1.0
849,0.9966666666666667
850,0.41
851,1.0
852,0.9666666666666667
853,0.9966666666666667
854,0.29333333333333333
855,1.0
856,1.0
857,0.9966666666666667
858,1.0
859,0.99
860,1.0
861,1.0
862,0.9933333333333333
863,0.9933333333333333
864,0.9533333333333334
865,0.5866666666666667
866,0.9266666666666666
867,1.0
868,0.9966666666666667
869,1.0
870,1.0
871,1.0
872,0.9566666666666667
873,1.0
874,0.6866666666666666
875,1.0
876,1.0
877,1.0
878,0.9966666666666667
879,0.9933333333333333
880,1.0
881,0.9733333333333334
882,0.9933333333333333
883,1.0
884,0.9833333333333333
885,0.98
886,1.0
887,0.99
888,0.9966666666666667
889,0.9966666666666667
890,1.0
891,0.9866666666666667
892,0.9533333333333334
893,0.81
894,1.0
895,1.0
896,1.0
897,0.87
898,0.99
899,0.9633333333333334
900,1.0
901,1.0
902,0.9966666666666667
903,0.9933333333333333
904,1.0
905,0.9966666666666667
906,1.0
907,1.0
908,1.0
909,0.76
910,1.0
911,0.85
912,1.0
913,1.0
914,1.0
915,1.0
916,1.0
917,1.0
918,1.0
919,1.0
920,0.9933333333333333
921,0.6033333333333334
922,1.0
923,0.77
924,0.9833333333333333
925,0.9666666666666667
926,1.0
927,0.9966666666666667
928,0.9966666666666667
929,1.0
930,1.0
931,0.9966666666666667
932,1.0
933,1.0
934,0.9966666666666667
935,1.0
936,0.8533333333333334
937,1.0
938,1.0
939,1.0
940,1.0
941,1.0
942,1.0
943,0.27666666666666667
944,1.0
945,0.9833333333333333
946,1.0
947,1.0
948,0.88
949,1.0
950,0.9866666666666667
951,1.0
952,0.7233333333333334
953,1.0
954,1.0
955,0.9966666666666667
956,0.5466666666666666
957,1.0
958,0.99
959,0.6133333333333333
960,0.9833333333333333
961,0.8733333333333333
962,1.0
963,1.0
964,0.92
965,0.9866666666666667
966,0.8133333333333334
967,1.0
968,0.8133333333333334
969,0.9766666666666667
970,0.9633333333333334
971,0.9933333333333333
972,1.0
973,1.0
974,1.0
975,0.9833333333333333
976,1.0
977,0.9966666666666667
978,0.9166666666666666
979,0.97
980,0.6433333333333333
981,1.0
982,1.0
983,1.0
984,0.12333333333333334
985,1.0
986,1.0
987,1.0
988,0.9766666666666667
989,0.9833333333333333
990,0.64
991,0.6166666666666667
992,0.9433333333333334
993,1.0
994,1.0
995,0.9866666666666667
996,0.9966666666666667
997,0.72
998,0.98
999,1.0
1000,0.96
1001,0.9966666666666667
1002,0.98
1003,0.9966666666666667
1004,1.0
1005,1.0
1006,0.99
1007,1.0
1008,1.0
1009,1.0
1010,0.9966666666666667
1011,0.9866666666666667
1012,0.98
1013,0.9966666666666667
1014,1.0
1015,0.9966666666666667
1016,1.0
1017,0.35
1018,0.9766666666666667
1019,1.0
1020,1.0
1021,1.0
1022,0.9866666666666667
1023,0.9933333333333333
1024,1.0
1025,0.8766666666666667
1026,0.9966666666666667
1027,1.0
1028,1.0
1029,1.0
1030,1.0
1031,1.0
1032,1.0
1033,1.0
1034,0.9833333333333333
1035,1.0
1036,1.0
1037,0.9933333333333333
1038,1.0
1039,0.9933333333333333
1040,1.0
1041,1.0
1042,0.8733333333333333
1043,0.24
1044,0.92
1045,0.72
1046,1.0
1047,1.0
1048,0.9933333333333333
1049,0.48333333333333334
1050,1.0
1051,1.0
1052,0.9966666666666667
1053,1.0
1054,0.86
1055,1.0
1056,0.9866666666666667
1057,0.9866666666666667
1058,1.0
1059,1.0
1060,1.0
1061,0.9833333333333333
1062,0.99
1063,0.9666666666666667
1064,0.9966666666666667
1065,1.0
1066,1.0
1067,1.0
1068,0.83
1069,0.9933333333333333
1070,1.0
1071,0.56
1072,1.0
1073,0.8766666666666667
1074,0.9966666666666667
1075,1.0
1076,1.0
1077,0.9966666666666667
1078,1.0
1079,0.9966666666666667
1080,0.9233333333333333
1081,1.0
1082,0.9866666666666667
1083,1.0
1084,0.9966666666666667
1085,0.9566666666666667
1086,1.0
1087,0.9966666666666667
1088,1.0
1089,0.9933333333333333
1090,1.0
1091,0.9966666666666667
1092,0.9933333333333333
1093,0.9833333333333333
1094,1.0
1095,1.0
1096,1.0
1097,1.0
1098,1.0
1099,1.0
1100,0.9833333333333333
1101,0.9466666666666667
1102,0.9333333333333333
1103,1.0
1104,0.9666666666666667
1105,1.0
1106,1.0
1107,1.0
1108,1.0
1109,0.9933333333333333
1110,1.0
1111,1.0
1112,0.9966666666666667
1113,1.0
1114,0.7866666666666666
1115,0.9966666666666667
1116,0.9566666666666667
1117,0.99
1118,0.9833333333333333
1119,0.8033333333333333
1120,0.99
1121,0.9766666666666667
1122,0.37
1123,0.94
1124,0.9933333333333333
1125,0.9966666666666667
1126,0.9966666666666667
1127,0.9866666666666667
1128,1.0
1129,1.0
1130,0.9966666666666667
1131,0.9733333333333334
1132,0.9933333333333333
1133,1.0
1134,1.0
1135,0.48
1136,0.96
1137,1.0
1138,1.0
1139,0.9966666666666667
1140,0.94
1141,1.0
1142,0.9966666666666667
1143,1.0
1144,0.94
1145,1.0
1146,1.0
1147,1.0
1148,0.9933333333333333
1149,1.0
1150,1.0
1151,1.0
1152,1.0
1153,1.0
1154,0.5233333333333333
1155,1.0
1156,1.0
1157,0.9966666666666667
1158,0.9933333333333333
1159,1.0
1160,0.99
1161,0.9933333333333333
1162,1.0
1163,0.9733333333333334
1164,1.0
1165,1.0
1166,0.9933333333333333
1167,1.0
1168,1.0
1169,0.99
1170,1.0
1171,1.0
1172,1.0
1173,1.0
1174,0.8733333333333333
1175,0.9633333333333334
1176,1.0
1177,1.0
1178,0.9966666666666667
1179,1.0
1180,0.79
1181,0.89
1182,0.6366666666666667
1183,0.9966666666666667
1184,0.9666666666666667
1185,1.0
1186,1.0
1187,1.0
1188,0.38
1189,1.0
1190,0.9966666666666667
1191,1.0
1192,0.9933333333333333
1193,1.0
1194,0.99
1195,1.0
1196,0.99
1197,1.0
1198,1.0
1199,1.0
1200,1.0
1201,0.9833333333333333
1202,0.9966666666666667
1203,1.0
1204,1.0
1205,1.0
1206,1.0
1207,0.93
1208,0.9966666666666667
1209,0.8066666666666666
1210,0.9633333333333334
1211,1.0
1212,0.9866666666666667
1213,0.9366666666666666
1214,0.99
1215,1.0
1216,0.9333333333333333
1217,0.99
1218,0.9966666666666667
1219,0.9466666666666667
1220,0.9433333333333334
1221,1.0
1222,0.9966666666666667
1223,1.0
1224,0.9
1225,1.0
1226,1.0
1227,1.0
1228,0.97
1229,0.9966666666666667
1230,1.0
1231,1.0
1232,0.9966666666666667
1233,1.0
1234,1.0
1235,0.9966666666666667
1236,1.0
1237,0.9766666666666667
1238,0.9966666666666667
1239,1.0
1240,0.95
1241,1.0
1242,0.9666666666666667
1243,1.0
1244,1.0
1245,0.9933333333333333
1246,0.9033333333333333
1247,0.9966666666666667
1248,1.0
1249,0.99
1250,1.0
1251,0.9966666666666667
1252,0.8266666666666667
1253,1.0
1254,0.9966666666666667
1255,1.0
1256,1.0
1257,0.99
1258,0.99
1259,0.9933333333333333
1260,1.0
1261,1.0
1262,1.0
1263,0.9966666666666667
1264,1.0
1265,1.0
1266,1.0
1267,1.0
1268,1.0
1269,1.0
1270,1.0
1271,0.99
1272,0.9933333333333333
1273,1.0
1274,1.0
1275,1.0
1276,0.9866666666666667
1277,0.9966666666666667
1278,1.0
1279,1.0
1280,0.89
1281,1.0
1282,0.9666666666666667
1283,0.9133333333333333
1284,0.97
1285,1.0
1286,0.9966666666666667
1287,0.58
1288,0.9766666666666667
1289,0.8266666666666667
1290,1.0
1291,1.0
1292,0.95
1293,1.0
1294,0.94
1295,1.0
1296,0.9833333333333333
1297,1.0
1298,0.9833333333333333
1299,0.9566666666666667
1300,0.71
1301,0.93
1302,0.9566666666666667
1303,1.0
1304,1.0
1305,0.9966666666666667
1306,1.0
1307,1.0
1308,1.0
1309,0.9933333333333333
1310,1.0
1311,0.8966666666666666
1312,0.98
1313,0.6333333333333333
1314,0.99
1315,0.9933333333333333
1316,0.9966666666666667
1317,1.0
1318,1.0
1319,1.0
1320,0.5066666666666667
1321,0.9866666666666667
1322,1.0
1323,1.0
1324,1.0
1325,0.9933333333333333
1326,0.9666666666666667
1327,0.6333333333333333
1328,0.97
1329,0.9866666666666667
1330,0.9966666666666667
1331,1.0
1332,0.9966666666666667
1333,0.85
1334,1.0
1335,0.6133333333333333
1336,1.0
1337,0.9966666666666667
1338,1.0
1339,0.8133333333333334
1340,0.9866666666666667
1341,1.0
1342,1.0
1343,1.0
1344,1.0
1345,1.0
1346,0.9933333333333333
1347,1.0
1348,0.9066666666666666
1349,1.0
1350,0.9966666666666667
1351,0.94
1352,1.0
1353,0.8666666666666667
1354,1.0
1355,0.92
1356,0.9933333333333333
1357,0.9833333333333333
1358,0.92
1359,0.06333333333333334
1360,0.7166666666666667
1361,0.98
1362,0.9933333333333333
1363,1.0
1364,0.9733333333333334
1365,1.0
1366,0.99
1367,1.0
1368,1.0
1369,1.0
1370,0.9666666666666667
1371,0.9966666666666667
1372,0.9133333333333333
1373,0.8266666666666667
1374,0.9966666666666667
1375,1.0
1376,1.0
1377,0.93
1378,1.0
1379,0.9733333333333334
1380,1.0
1381,1.0
1382,0.96
1383,1.0
1384,1.0
1385,1.0
1386,0.9966666666666667
1387,0.99
1388,0.9633333333333334
1389,1.0
1390,1.0
1391,0.19666666666666666
1392,1.0
1393,0.8866666666666667
1394,0.9966666666666667
1395,0.7533333333333333
1396,1.0
1397,0.9966666666666667
1398,0.9966666666666667
1399,1.0
1400,1.0
1401,1.0
1402,1.0
1403,0.9966666666666667
1404,0.9866666666666667
1405,0.9133333333333333
1406,1.0
1407,0.9933333333333333
1408,1.0
1409,0.9166666666666666
1410,0.9866666666666667
1411,0.9366666666666666
1412,1.0
1413,0.43
1414,0.49666666666666665
1415,0.9966666666666667
1416,1.0
1417,0.9433333333333334
1418,1.0
1419,1.0
1420,0.9933333333333333
1421,1.0
1422,1.0
1423,1.0
1424,1.0
1425,0.9766666666666667
1426,0.9866666666666667
1427,1.0
1428,0.98
1429,0.3933333333333333
1430,0.9966666666666667
1431,0.9966666666666667
1432,1.0
1433,0.18333333333333332
1434,0.7133333333333334
1435,0.9833333333333333
1436,1.0
1437,1.0
1438,0.9866666666666667
1439,0.9366666666666666
1440,0.97
1441,0.9166666666666666
1442,1.0
1443,1.0
1444,1.0
1445,1.0
1446,1.0
1447,1.0
1448,0.9533333333333334
1449,1.0
1450,0.95
1451,0.97
1452,1.0
1453,1.0
1454,0.9866666666666667
1455,1.0
1456,0.9366666666666666
1457,0.9933333333333333
1458,1.0
1459,0.98
1460,0.98
1461,0.9933333333333333
1462,0.32
1463,1.0
1464,0.25666666666666665
1465,1.0
1466,1.0
1467,0.9833333333333333
1468,0.9966666666666667
1469,1.0
1470,0.9966666666666667
1471,1.0
1472,0.9433333333333334
1473,0.9133333333333333
1474,1.0
1475,1.0
1476,1.0
1477,0.9633333333333334
1478,1.0
1479,0.99
1480,1.0
1481,1.0
1482,0.75
1483,0.9933333333333333
1484,0.99
1485,1.0
1486,0.9966666666666667
1487,1.0
1488,0.8733333333333333
1489,1.0
1490,0.95
1491,1.0
1492,0.9933333333333333
1493,0.9433333333333334
1494,0.9966666666666667
1495,1.0
1496,1.0
1497,0.9933333333333333
1498,0.9933333333333333
1499,0.9966666666666667
1500,1.0
1501,1.0
1502,0.8566666666666667
1503,0.9966666666666667
1504,0.9933333333333333
1505,0.93
1506,0.9566666666666667
1507,1.0
1508,0.99
1509,1.0
1510,1.0
1511,0.9933333333333333
1512,1.0
1513,0.99
1514,0.99
1515,0.7133333333333334
1516,0.8966666666666666
1517,0.82
1518,0.9466666666666667
1519,1.0
1520,1.0
1521,1.0
1522,1.0
1523,0.9866666666666667
1524,0.8966666666666666
1525,1.0
1526,1.0
1527,1.0
1528,0.9966666666666667
1529,0.99
1530,1.0
1531,0.98
1532,1.0
1533,1.0
1534,1.0
1535,1.0
1536,0.9333333333333333
1537,1.0
1538,1.0
1539,1.0
1540,1.0
1541,1.0
1542,0.9966666666666667
1543,0.9366666666666666
1544,0.98
1545,1.0
1546,1.0
1547,0.9966666666666667
1548,0.9966666666666667
1549,1.0
1550,1.0
1551,1.0
1552,1.0
1553,1.0
1554,1.0
1555,1.0
1556,1.0
1557,0.9633333333333334
1558,1.0
1559,1.0
1560,0.9833333333333333
1561,0.9966666666666667
1562,0.97
1563,0.81
1564,0.9966666666666667
1565,0.9933333333333333
1566,0.9833333333333333
1567,1.0
1568,0.9866666666666667
1569,0.9866666666666667
1570,0.9066666666666666
1571,0.8133333333333334
1572,1.0
1573,0.19
1574,1.0
1575,0.9966666666666667
1576,0.98
1577,1.0
1578,0.9966666666666667
1579,0.9966666666666667
1580,0.45666666666666667
1581,0.9933333333333333
1582,0.9966666666666667
1583,0.9933333333333333
1584,1.0
1585,0.9966666666666667
1586,0.9966666666666667
1587,1.0
1588,0.9933333333333333
1589,1.0
1590,1.0
1591,0.9966666666666667
1592,0.9966666666666667
1593,0.9966666666666667
1594,1.0
1595,0.21666666666666667
1596,0.9766666666666667
1597,1.0
1598,1.0
1599,0.38666666666666666
1600,1.0
1601,1.0
1602,0.99
1603,0.99
1604,0.9933333333333333
1605,0.96
1606,1.0
1607,0.9266666666666666
1608,0.67
1609,0.99
1610,0.68
1611,1.0
1612,0.9933333333333333
1613,1.0
1614,0.95
1615,1.0
1616,1.0
1617,0.5933333333333334
1618,0.99
1619,1.0
1620,0.9433333333333334
1621,0.9233333333333333
1622,0.91
1623,0.9933333333333333
1624,1.0
1625,0.9833333333333333
1626,1.0
1627,0.30666666666666664
1628,0.8266666666666667
1629,1.0
1630,1.0
1631,1.0
1632,1.0
1633,0.9333333333333333
1634,0.9966666666666667
1635,0.9866666666666667
1636,0.9433333333333334
1637,0.9966666666666667
1638,0.9833333333333333
1639,0.9666666666666667
1640,0.9966666666666667
1641,1.0
1642,0.9233333333333333
1643,1.0
1644,0.9966666666666667
1645,0.92
1646,1.0
1647,1.0
1648,1.0
1649,0.9866666666666667
1650,0.9966666666666667
1651,0.86
1652,1.0
1653,1.0
1654,1.0
1655,0.9866666666666667
1656,1.0
